id,da0e,price,bedrooms,ba0hrooms,sqf0_living,sqf0_lo0,floors,wa0erfron0,view,condi0ion,grade,sqf0_above,sqf0_basemen0,yr_buil0,yr_renova0ed,zipcode,sqf0_living15,sqf0_lo015
17734,2.01E+14,739000,4,3,2720,3800,2,0,0,5,8,1800,920,1919,0,98115,1940,4001
17735,2.01E+14,355000,2,2,1650,4000,1,0,0,4,7,950,700,1947,0,98108,1060,4110
17736,2.01E+14,263000,3,2,1790,7485,1,0,0,4,8,1330,460,1979,0,98023,1970,8097
17737,2.01E+14,375000,4,2,1680,6834,2,0,0,3,7,1680,0,1948,0,98125,950,7425
17738,2.01E+14,322000,3,2,2200,12231,1,0,0,4,7,1250,950,1964,0,98056,2200,9825
17739,2.02E+14,325000,2,1,830,5100,1,0,0,3,6,830,0,1941,0,98103,1050,5100
17740,2.01E+14,290000,2,1,770,4800,1,0,0,3,7,770,0,1943,0,98136,1390,4800
17741,2.01E+14,809950,4,3,3280,6181,2,0,0,3,10,3280,0,2001,0,98074,3110,7570
17742,2.01E+14,969500,3,3,2080,3025,2,0,2,4,8,1220,860,1984,0,98122,2680,6518
17743,2.01E+14,665000,4,3,2790,43091,2,0,0,4,9,2790,0,1989,0,98077,2750,35290
17744,2.02E+14,635000,5,4,4150,13232,2,0,0,3,11,4150,0,2006,0,98003,3840,15121
17745,2.01E+14,272450,3,2,1780,7332,2,0,0,3,7,1780,0,1987,0,98038,1510,7625
17746,2.02E+14,427000,4,2,1460,9750,1,0,0,4,7,1460,0,1967,0,98008,1820,9840
17747,2.02E+14,261500,3,1,1410,8174,1,0,0,3,8,1410,0,1958,0,98056,1500,8058
17748,2.01E+14,488800,4,2,2170,9665,1,0,0,4,8,1300,870,1976,0,98006,2170,12054
17749,2.02E+14,340000,2,1,690,5200,1,0,0,3,6,690,0,1918,0,98136,1380,5700
17750,2.01E+14,398950,4,3,3000,10297,2,0,0,3,8,3000,0,2003,0,98042,2520,8366
17751,2.02E+14,217000,3,1,870,5200,1,0,0,5,6,870,0,1969,0,98042,1020,5200
17752,2.02E+14,799000,4,3,3170,94855,1,0,0,4,9,1910,1260,1978,0,98072,2590,65340
17753,2.01E+14,160000,4,1,1540,7350,1,0,0,4,6,770,770,1969,0,98023,910,8000
17754,2.01E+14,447000,3,1,1270,8800,1,0,0,3,7,1270,0,1968,0,98052,1560,8250
17755,2.02E+14,765000,3,2,2190,6450,1,0,0,3,8,1480,710,1957,0,98136,2190,6450
17756,2.01E+14,1.32E+06,4,4,4410,36200,2,0,0,3,11,4410,0,1989,0,98006,4760,35860
17757,2.01E+14,445000,4,3,2790,8111,2,0,0,3,9,2480,310,2004,0,98058,2550,7634
17758,2.02E+14,310000,3,1,1510,6000,1,0,0,3,8,1170,340,1953,0,98118,1125,6000
17759,2.02E+14,380000,2,2,1800,7191,1,0,3,4,7,990,810,1952,0,98056,1940,7400
17760,2.01E+14,325000,4,1,2410,6975,1,0,0,3,7,1510,900,1957,0,98108,1880,6255
17761,2.01E+14,345000,4,3,2250,7412,1,0,0,4,8,1480,770,1975,0,98058,2070,7632
17762,2.01E+14,300000,3,1,950,4760,2,0,0,3,6,950,0,1929,0,98106,1080,4760
17763,2.01E+14,530000,4,2,2860,48351,1,0,0,3,8,1710,1150,1978,0,98077,2460,43560
17764,2.02E+14,583500,4,2,2860,48351,1,0,0,3,8,1710,1150,1978,0,98077,2460,43560
17765,2.02E+14,410000,2,1,1560,10125,1,0,0,4,7,1130,430,1954,0,98155,1680,10125
17766,2.01E+14,535000,2,2,1940,5700,1,0,0,3,7,970,970,1937,0,98117,1250,5700
17767,2.02E+14,2.05E+06,4,3,3580,19989,2,1,4,4,7,3480,100,1915,1965,98125,2410,6389
17768,2.01E+14,345000,4,3,2040,5523,2,0,0,3,7,2040,0,1999,0,98148,1720,6646
17769,2.02E+14,539000,5,1,1700,11727,2,0,0,4,7,1700,0,1954,0,98033,1740,8212
17770,2.01E+14,590000,4,3,3700,12500,1,0,0,5,8,1920,1780,1973,0,98006,2020,8350
17771,2.01E+14,187000,2,2,1050,2926,1,0,0,4,8,1050,0,1974,0,98198,1150,3802
17772,2.01E+14,270000,3,2,1690,9583,1,0,0,4,7,1690,0,1969,0,98059,1690,9583
17773,2.02E+14,546000,2,1,1120,6180,1,0,0,4,7,1120,0,1939,0,98115,1420,5356
17774,2.01E+14,520000,3,2,1490,1036,2,0,0,3,10,1090,400,2008,0,98199,1460,1206
17775,2.01E+14,515000,5,2,2220,6000,2,0,0,4,7,1390,830,1925,0,98144,1600,6000
17776,2.01E+14,990000,3,3,2160,6000,2,0,0,4,8,1880,280,1939,0,98105,2300,6000
17777,2.02E+14,382000,2,1,870,10492,1,0,0,3,7,870,0,1937,0,98106,1300,7987
17778,2.02E+14,1.21E+06,3,2,1900,13600,1,0,0,4,8,1900,0,1956,0,98004,2510,16600
17779,2.01E+14,900000,4,4,3370,5000,2,0,2,3,8,2470,900,2008,0,98126,1820,5000
17780,2.02E+14,675000,3,3,3370,5350,2,0,1,4,7,2310,1060,1910,0,98136,1720,5618
17781,2.01E+14,460000,2,1,880,3300,1,0,0,4,7,880,0,1909,0,98107,1960,5500
17782,2.01E+14,234000,2,1,940,5375,1,0,0,4,5,940,0,1952,0,98198,1200,7500
17783,2.02E+14,399000,3,1,1340,7191,1,0,0,3,7,1340,0,1974,0,98034,1340,7215
17784,2.02E+14,253500,3,2,1440,12040,1,0,0,4,7,1440,0,1959,0,98042,1720,12040
17785,2.01E+14,475000,3,2,1750,12632,1,0,0,4,7,1750,0,1952,0,98033,1740,12196
17786,2.02E+14,740000,5,4,3990,5000,2,0,0,3,8,2910,1080,2004,0,98118,1310,5000
17787,2.01E+14,799000,3,3,2860,4442,2,0,0,3,8,2860,0,2000,0,98199,1440,4400
17788,2.02E+14,390000,4,3,1940,3864,2,0,0,3,8,1940,0,2003,0,98058,1900,3864
17789,2.01E+14,421000,2,2,1400,11245,1,0,0,5,7,1400,0,1947,0,98155,1220,11241
17790,2.02E+14,296500,3,3,1770,6033,2,0,0,4,7,1770,0,1987,0,98042,1590,6510
17791,2.01E+14,895000,4,2,1710,4178,2,0,0,4,8,1710,0,1926,0,98112,1760,4178
17792,2.01E+14,386000,4,3,2810,11897,2,0,0,3,8,2810,0,2003,0,98092,1770,4240
17793,2.01E+14,424000,3,1,1580,13912,1,0,0,4,8,1580,0,1955,0,98155,2130,16420
17794,2.01E+14,749000,3,1,1580,5000,2,0,0,3,7,1580,0,1926,0,98117,1280,4000
17795,2.01E+14,523000,3,1,1440,8681,2,0,0,3,7,1440,0,1937,0,98115,1700,7770
17796,2.01E+14,389000,4,3,2420,9147,2,0,0,3,10,2420,0,1998,0,98003,1400,7200
17797,2.01E+14,270000,4,2,1930,15000,1,0,0,5,7,1930,0,1946,0,98198,1620,7500
17798,2.01E+14,275000,3,1,1190,27215,1,0,0,5,7,1190,0,1943,1989,98059,1450,56628
17799,2.01E+14,287500,4,3,2240,6944,1,0,2,3,7,1310,930,1979,0,98001,1780,7477
17800,2.01E+14,345000,2,3,2550,216344,3,0,0,3,7,2550,0,1993,0,98092,1750,289978
17801,2.01E+14,427000,2,1,920,3780,1,0,0,3,6,920,0,1910,0,98103,1570,2640
17802,2.01E+14,508450,4,2,1520,9600,1,0,0,4,7,1000,520,1955,0,98006,1510,9000
17803,2.01E+14,705000,3,2,1460,6250,2,0,0,4,7,1460,0,1912,0,98103,1690,4750
17804,2.01E+14,550000,1,2,1900,40600,2,0,0,5,9,1450,450,1977,0,98027,2920,40427
17805,2.02E+14,380000,3,2,1430,11173,1,0,0,1,7,1430,0,1955,0,98006,1520,11659
17806,2.01E+14,539900,3,3,2500,4203,2,0,0,3,8,2500,0,2001,0,98065,2460,4798
17807,2.01E+14,330000,2,1,720,7250,1,0,0,3,5,720,0,1943,0,98027,1760,7250
17808,2.01E+14,455000,2,1,1140,5720,1,0,0,3,7,850,290,1947,0,98115,1410,5832
17809,2.01E+14,510000,4,4,3530,10935,2,0,0,3,10,3530,0,1992,0,98023,3360,11250
17810,2.02E+14,315000,3,2,1220,14645,1,0,0,3,6,1220,0,1970,0,98059,1980,24960
17811,2.01E+14,206000,3,1,1320,7000,1,0,0,4,7,1320,0,1967,0,98002,1260,7455
17812,2.01E+14,592500,4,3,2170,8240,1,0,0,4,8,1370,800,1968,0,98052,2020,7944
17813,2.01E+14,744000,3,3,2020,7512,2,0,0,4,8,2020,0,1981,0,98033,2410,8500
17814,2.01E+14,334500,3,3,1990,3694,2,0,0,3,8,1990,0,1989,0,98042,2110,3842
17815,2.01E+14,886000,4,2,2660,3900,2,0,0,4,7,1480,1180,1923,0,98112,2350,3900
17816,2.01E+14,600000,4,3,2360,13500,1,0,0,4,8,1780,580,1973,0,98052,2780,12400
17817,2.02E+14,850000,3,2,2740,101930,1,0,2,3,9,2740,0,1999,0,98045,2140,83635
17818,2.02E+14,550000,3,2,1360,5850,1,0,0,4,7,1000,360,1938,0,98116,1540,5850
17819,2.01E+14,184900,2,1,1230,5000,1,0,0,5,6,1230,0,1911,0,98022,1230,5413
17820,2.01E+14,245000,3,2,1260,7964,1,0,0,4,7,1260,0,1955,0,98148,1510,8776
17821,2.01E+14,370000,2,1,1040,4172,1,0,0,3,7,1040,0,1946,0,98112,3120,4800
17822,2.02E+14,480000,4,3,2700,9700,1,0,0,3,8,1670,1030,1978,0,98011,2470,9228
17823,2.01E+14,579000,3,2,1800,4429,2,0,0,4,7,1800,0,1906,0,98103,1310,4429
17824,2.01E+14,339275,3,2,1590,7260,1,0,0,3,7,1080,510,1964,0,98133,1590,7594
17825,2.02E+14,425000,3,3,1360,542322,1,0,2,4,7,1140,220,1955,0,98022,1700,60548
17826,2.02E+14,170000,3,2,1370,10780,1,0,0,3,7,1370,0,1959,0,98168,1370,10317
17827,2.01E+14,950000,4,3,3320,7644,2,0,0,3,10,3320,0,1995,0,98006,3320,9472
17828,2.01E+14,623000,4,3,2980,9235,1,0,0,4,8,1690,1290,1977,0,98006,2690,10046
17829,2.01E+14,477000,3,3,1350,2053,3,0,0,3,8,1350,0,2005,0,98117,1350,4150
17830,2.01E+14,330000,3,1,1160,9600,1,0,0,4,7,1160,0,1967,0,98077,1160,9730
17831,2.01E+14,600000,3,2,1480,5400,2,0,0,4,8,1480,0,1914,0,98122,1280,3600
17832,2.01E+14,570000,3,2,1640,2808,1,0,3,4,7,820,820,1924,0,98144,2270,5328
17833,2.01E+14,515000,4,3,2680,7178,2,0,0,3,8,2680,0,2004,0,98065,2540,7133
17834,2.02E+14,805000,4,2,2440,9889,1,0,0,3,7,1540,900,1952,0,98115,1710,6284
17835,2.02E+14,555000,4,3,2920,24074,2,0,0,3,9,2920,0,1997,0,98038,2760,26023
17836,2.02E+14,245000,3,2,1780,9598,2,0,0,4,7,1780,0,1985,0,98030,1820,7533
17837,2.01E+14,638150,4,3,2170,7275,1,0,0,3,8,1820,350,1978,0,98027,2390,7275
17838,2.02E+14,1.65E+06,4,5,5550,16065,2,0,0,3,9,3880,1670,2003,0,98040,3470,16488
17839,2.01E+14,269950,4,3,2060,13500,1,0,0,3,7,1260,800,1968,0,98042,1610,10714
17840,2.01E+14,195000,3,2,1050,5525,1,0,0,5,6,1050,0,1969,0,98042,1100,5200
17841,2.02E+14,159100,2,1,790,7095,1,0,0,3,6,790,0,1944,0,98178,1150,7200
17842,2.02E+14,550000,3,1,1010,6120,1,0,0,3,6,1010,0,1942,0,98033,1260,5977
17843,2.01E+14,299000,2,1,1040,4600,1,0,0,4,6,1040,0,1950,0,98118,1390,5897
17844,2.02E+14,1.38E+06,4,4,3130,4500,2,0,0,3,9,2060,1070,2014,0,98103,1500,4500
17845,2.02E+14,249500,2,1,900,4500,1,0,0,3,6,900,0,1951,0,98055,860,4500
17846,2.02E+14,700000,4,1,1470,5450,2,0,0,3,7,1470,0,1918,0,98112,2160,5450
17847,2.01E+14,275000,4,1,1080,26114,2,0,0,5,5,1080,0,1900,0,98030,1720,20360
17848,2.02E+14,565000,3,2,2440,8378,1,0,0,3,7,1480,960,1962,0,98028,2510,9602
17849,2.02E+14,425000,4,2,2520,11017,1,0,0,4,7,1320,1200,1956,0,98133,1660,8775
17850,2.02E+14,620047,4,2,1760,6000,1,0,0,3,7,880,880,1946,0,98119,2040,6000
17851,2.01E+14,480000,3,2,1820,13362,1,0,0,3,8,1220,600,1977,0,98075,2050,15000
17852,2.02E+14,515000,3,2,1820,13362,1,0,0,3,8,1220,600,1977,0,98075,2050,15000
17853,2.01E+14,420000,4,3,3040,24123,2,0,0,3,8,3040,0,1999,0,98092,2420,10026
17854,2.02E+14,610000,5,3,3490,23400,1,0,0,4,8,1890,1600,1957,0,98006,2660,12400
17855,2.01E+14,849000,4,2,2440,8040,1,0,0,4,8,1440,1000,1950,0,98177,2140,7920
17856,2.01E+14,718000,3,2,2280,3446,2,0,0,3,8,2280,0,1949,1991,98125,1610,6670
17857,2.01E+14,295000,3,2,1980,8000,1,0,0,4,9,1560,420,1974,0,98023,2360,8000
17858,2.02E+14,871000,5,2,2360,6150,1,0,0,5,7,1180,1180,1940,0,98107,2100,5500
17859,2.01E+14,430000,3,4,3890,7140,1,0,2,3,8,2390,1500,1943,2007,98178,1820,7320
17860,2.01E+14,440000,4,3,2300,10880,1,0,0,4,7,1190,1110,1961,0,98028,1960,10400
17861,2.01E+14,405000,2,1,910,6490,1,0,0,3,7,910,0,1942,0,98115,1040,6490
17862,2.01E+14,340000,3,2,1140,11620,1,0,0,3,7,1140,0,1994,0,98045,1140,8400
17863,2.01E+14,675000,4,3,2390,5249,2,0,0,3,9,2390,0,2006,0,98074,2600,5342
17864,2.01E+14,480000,3,1,1150,4945,1,0,2,3,7,1150,0,1943,0,98126,1390,4945
17865,2.01E+14,362500,5,2,2330,8586,1,0,0,4,7,1270,1060,1961,0,98133,1550,8287
17866,2.01E+14,752888,3,3,2420,9000,2,0,0,4,9,2420,0,1987,0,98007,2630,9000
17867,2.01E+14,255000,4,2,960,8863,1,0,0,5,6,580,380,1949,0,98118,1720,8249
17868,2.01E+14,283700,1,2,1010,10900,1,0,0,4,6,1010,0,1968,0,98019,1410,8359
17869,2.01E+14,335000,4,3,2370,6000,2,0,0,3,8,2370,0,2001,0,98030,2190,6070
17870,2.01E+14,285000,3,2,2880,18296,1,0,0,3,8,1580,1300,1958,0,98168,1380,9592
17871,2.01E+14,278000,4,2,2400,7738,2,0,0,3,8,2400,0,1964,0,98148,2170,8452
17872,2.02E+14,731000,5,3,3670,8960,2,0,0,3,8,3670,0,1973,0,98052,2340,9425
17873,2.02E+14,335000,3,2,1140,15890,1,0,0,3,7,840,300,1985,0,98045,1200,15247
17874,2.02E+14,334200,3,2,1410,45302,1,0,0,3,7,1410,0,1980,0,98019,2240,49222
17875,2.02E+14,642000,6,1,1530,4305,2,0,0,4,7,1530,0,1921,0,98115,1530,3800
17876,2.01E+14,540000,4,2,1720,4240,2,0,0,4,7,1460,260,1925,0,98144,1930,4280
17877,2.02E+14,299000,3,3,1620,79993,1,0,2,4,6,1620,0,1960,0,98022,1620,15680
17878,2.02E+14,560000,3,2,1570,4375,1,0,0,3,7,970,600,1940,0,98116,1790,5750
17879,2.01E+14,852000,5,3,1990,3750,2,0,0,4,7,1990,0,1913,0,98107,1820,5000
17880,2.02E+14,306000,2,1,930,5650,1,0,2,3,7,930,0,1941,0,98126,1340,6400
17881,2.01E+14,440000,3,2,1550,7820,1,0,0,4,7,1210,340,1981,0,98034,1550,6900
17882,2.02E+14,517000,4,1,1650,8250,1,0,0,3,7,1650,0,1966,0,98008,2240,9776
17883,2.01E+14,379000,2,1,800,6380,1,0,2,3,7,800,0,1940,0,98115,920,5940
17884,2.01E+14,360000,2,1,930,6098,1,0,0,4,6,930,0,1919,0,98027,1730,9000
17885,2.01E+14,645000,4,2,2550,4000,2,0,0,4,7,1760,790,1926,0,98115,1840,4000
17886,2.01E+14,217000,2,1,720,4760,1,0,0,5,5,720,0,1942,0,98056,840,4760
17887,2.01E+14,255000,2,1,620,4760,1,0,0,3,6,620,0,1941,0,98126,620,4760
17888,2.01E+14,625000,3,3,2360,12164,2,0,0,3,10,2360,0,1987,0,98029,2400,11260
17889,2.01E+14,680000,3,2,1760,8400,1,0,0,4,8,1460,300,1960,0,98136,1980,8400
17890,2.01E+14,440000,3,2,2100,29735,1,0,0,4,7,1080,1020,1957,0,98155,2100,11250
17891,2.01E+14,615000,5,2,2480,12070,2,0,0,3,9,2480,0,1978,0,98074,2570,12000
17892,2.01E+14,239000,3,1,1040,6860,2,0,0,3,6,1040,0,1942,0,98146,1030,6512
17893,2.02E+14,462500,3,3,1656,108900,1,0,0,4,7,1656,0,1985,0,98070,2030,29859
17894,2.01E+14,619400,4,2,2090,3610,2,0,0,5,7,1790,300,1927,0,98115,1660,3767
17895,2.01E+14,975000,6,3,2520,54160,2,1,4,3,7,2520,0,1954,0,98146,2790,26809
17896,2.01E+14,330000,2,1,700,4000,1,0,0,3,6,700,0,1943,0,98136,1060,6000
17897,2.01E+14,985000,4,3,4030,36762,2,0,0,3,11,4030,0,1988,0,98077,4090,40371
17898,2.02E+14,430000,2,1,760,7114,1,0,0,3,6,760,0,1946,0,98103,780,7102
17899,2.01E+14,2.46E+06,4,5,6500,14986,2,0,0,3,11,5180,1320,2001,0,98039,2270,8119
17900,2.01E+14,778000,3,2,1840,6000,2,0,0,5,7,1720,120,1946,0,98033,1390,6000
17901,2.01E+14,219000,3,2,1090,7350,1,0,0,4,7,1090,0,1990,0,98042,1490,7741
17902,2.01E+14,1.60E+06,4,3,2980,13341,2,1,4,5,8,1800,1180,1928,0,98034,2340,19810
17903,2.02E+14,715000,4,2,1900,8272,1,0,0,4,9,1460,440,1966,0,98040,2040,8479
17904,2.01E+14,950000,4,3,2790,15653,2,0,0,4,10,2790,0,1964,0,98040,3520,15653
17905,2.01E+14,425000,2,1,1280,5026,1,0,2,4,8,1020,260,1951,0,98115,1540,6380
17906,2.01E+14,239000,3,1,1510,15022,1,0,0,3,7,1510,0,1962,0,98003,1510,12970
17907,2.01E+14,310000,1,1,920,8282,2,0,0,3,6,920,0,1944,1980,98011,2260,14025
17908,2.02E+14,400000,2,1,700,8120,1,0,0,3,7,700,0,1927,0,98115,1130,5599
17909,2.01E+14,428000,2,2,1980,44550,2,0,1,5,7,1280,700,1977,0,98070,1680,25343
17910,2.01E+14,600000,3,1,1440,4300,2,0,0,3,8,1440,0,1929,0,98117,1640,4500
17911,2.02E+14,415000,4,4,2740,8250,2,0,0,4,9,2740,0,1990,0,98042,2290,8250
17912,2.01E+14,401000,2,1,1400,8220,1,0,0,3,7,1400,0,1949,0,98133,1760,8220
17913,2.01E+14,292000,3,2,2270,7156,1,0,0,3,7,1370,900,1948,0,98168,1210,7156
17914,2.01E+14,291750,3,2,1310,12825,1,0,0,3,7,1310,0,1950,2013,98166,1600,11250
17915,2.02E+14,227000,3,2,1680,7455,1,0,0,4,8,1680,0,1968,0,98023,2040,8214
17916,2.01E+14,675000,3,2,2260,13209,1,0,0,3,9,2260,0,1977,0,98005,2820,12534
17917,2.01E+14,397500,3,2,1350,980,2,0,0,3,8,1050,300,2007,0,98144,1350,1245
17918,2.01E+14,206000,2,2,1820,8867,2,0,0,3,7,1820,0,1921,0,98168,1430,9288
17919,2.01E+14,1.19E+06,3,4,3380,3333,3,0,0,3,10,2800,580,2008,0,98122,2790,5000
17920,2.01E+14,360000,4,2,2140,49658,1,0,0,5,7,2140,0,1959,0,98010,1720,99316
17921,2.01E+14,427500,4,3,2430,3249,2,0,0,3,8,2430,0,2010,0,98059,2650,3844
17922,2.01E+14,115000,2,1,940,6000,1,0,0,3,6,940,0,1943,0,98146,1310,6000
17923,2.01E+14,559000,3,2,2070,5386,1,0,0,4,7,1140,930,1948,0,98117,1770,5386
17924,2.01E+14,420000,4,1,1510,1501,2,0,0,3,7,1510,0,1906,0,98103,1560,1602
17925,2.01E+14,550000,4,2,2550,39460,1,0,0,3,8,1890,660,1982,0,98072,2560,38638
17926,2.01E+14,282150,2,1,700,5940,1,0,0,3,7,700,0,1948,0,98133,1070,5995
17927,2.02E+14,260000,3,1,1150,3090,1,0,0,3,6,1150,0,1910,0,98118,1150,5664
17928,2.01E+14,428000,3,3,2340,3466,2,0,0,3,7,2340,0,2004,0,98065,1970,3739
17929,2.01E+14,319950,3,3,1510,1245,3,0,0,3,7,1510,0,2007,0,98133,1510,1245
17930,2.01E+14,1.35E+06,3,2,2070,9600,1,0,1,3,7,1590,480,1946,0,98039,3000,16215
17931,2.01E+14,552000,2,1,1150,5000,1,0,0,4,7,1050,100,1924,0,98115,1463,4320
17932,2.02E+14,637000,4,3,2190,2867,2,0,0,5,7,1470,720,1929,0,98115,1600,3800
17933,2.01E+14,213000,4,2,1980,9000,1,0,0,2,7,1480,500,1978,0,98023,1980,9360
17934,2.02E+14,215000,3,1,960,7200,1,0,0,4,6,960,0,1958,0,98166,1060,7620
17935,2.02E+14,590000,3,2,2180,6120,1,0,2,3,8,1380,800,1949,0,98199,2020,6122
17936,2.01E+14,390000,4,3,2560,43560,2,0,0,3,8,2560,0,1989,0,98038,2130,10150
17937,2.01E+14,287000,4,2,2270,11997,1,0,2,4,7,1540,730,1959,0,98198,1920,9634
17938,2.01E+14,580000,5,3,3550,9600,2,0,0,3,7,3550,0,1960,0,98033,3370,9600
17939,2.01E+14,424000,3,2,1330,5632,1,0,0,3,8,1330,0,1988,0,98029,1900,4842
17940,2.02E+14,610000,4,3,2110,6360,2,0,0,3,8,2110,0,1988,0,98029,2050,7000
17941,2.01E+14,1.32E+06,4,3,3470,11843,1,0,3,3,11,2270,1200,1989,0,98006,3910,13247
17942,2.01E+14,623500,4,3,1550,3350,1,0,0,3,7,860,690,1918,2014,98107,1310,5000
17943,2.01E+14,260000,2,1,570,81893,1,0,1,3,6,570,0,1936,0,98070,2040,115434
17944,2.02E+14,906000,3,3,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,1450,1441
17945,2.02E+14,330000,3,2,1500,11233,1,0,0,3,7,1500,0,1987,0,98019,1580,14013
17946,2.02E+14,275000,2,1,920,7688,1,0,0,3,6,920,0,1955,0,98106,1040,7440
17947,2.01E+14,290000,3,1,1470,8200,1,0,0,3,7,1040,430,1953,0,98155,1420,8200
17948,2.01E+14,599950,2,1,1150,3775,1,0,0,3,7,1150,0,1917,0,98103,2240,3753
17949,2.01E+14,550000,4,3,4180,35169,2,0,0,3,11,4180,0,1986,1998,98038,3010,35190
17950,2.01E+14,289000,3,2,1690,3449,1,0,0,3,7,1690,0,1987,0,98055,1530,4093
17951,2.01E+14,411000,4,3,2150,9915,1,0,0,5,8,1240,910,1976,0,98056,1980,9325
17952,2.02E+14,826000,3,3,2330,4000,1,0,2,3,10,1730,600,1964,2000,98144,2080,4000
17953,2.01E+14,400000,4,2,2680,13680,2,0,2,4,7,2350,330,1943,1965,98056,1430,11000
17954,2.01E+14,342000,3,3,1740,2226,2,0,0,3,8,1320,420,2008,0,98106,1740,1789
17955,2.01E+14,475000,2,2,1320,3420,1,0,1,3,7,1080,240,1955,0,98199,2070,6000
17956,2.01E+14,1.21E+06,4,4,3150,5500,2,0,0,3,9,3150,0,2014,0,98105,1550,4200
17957,2.01E+14,455000,4,3,2480,9238,1,0,0,5,7,2050,430,1913,0,98166,1820,12214
17958,2.01E+14,850000,4,3,3330,4000,1,0,0,3,8,1790,1540,1958,0,98103,1610,4000
17959,2.02E+14,185000,3,1,1010,6400,1,0,0,3,7,1010,0,1971,0,98023,1820,6500
17960,2.01E+14,850000,6,3,4920,20590,1,0,3,4,9,2730,2190,1960,0,98118,3700,14994
17961,2.01E+14,239900,4,2,1570,18730,1,0,0,3,7,1200,370,1960,0,98198,1920,18295
17962,2.01E+14,765000,5,4,3580,14275,2,0,0,3,10,3190,390,1999,0,98027,2740,14300
17963,2.01E+14,437000,3,2,2220,17568,1,0,0,4,8,2220,0,1967,0,98072,2070,11745
17964,2.01E+14,240000,3,2,1010,10350,1,0,0,3,7,1010,0,1969,0,98032,1640,7700
17965,2.02E+14,395000,2,1,1440,7808,1,0,0,4,7,860,580,1949,0,98133,1550,7682
17966,2.02E+14,320000,3,1,1230,7492,1,0,0,3,7,1230,0,1955,0,98155,1710,7238
17967,2.01E+14,525000,3,2,1710,7350,1,0,0,3,8,1280,430,1981,0,98033,2100,7560
17968,2.02E+14,260000,3,3,2390,8993,2,0,0,3,8,1680,710,1988,0,98003,1820,10362
17969,2.02E+14,450000,3,3,2840,39324,1,0,0,3,9,2200,640,1988,0,98092,2840,39413
17970,2.01E+14,560000,4,3,2300,7989,2,0,0,3,9,2300,0,1990,0,98074,2280,8835
17971,2.02E+14,310000,5,3,2270,5001,1,0,0,3,7,1360,910,1989,0,98108,1950,5500
17972,2.02E+14,440000,3,3,2290,6302,2,0,0,3,9,2290,0,1997,0,98058,2700,7500
17973,2.01E+14,458450,4,1,1330,9715,1,0,0,4,7,970,360,1957,0,98008,1590,8400
17974,2.02E+14,200000,3,1,1200,10703,2,0,0,2,7,1200,0,1918,0,98118,1380,8068
17975,2.01E+14,430000,3,2,2160,6527,2,0,0,4,7,1580,580,1987,0,98034,1950,9675
17976,2.02E+14,360000,3,1,1120,10500,1,0,0,4,7,1120,0,1966,0,98034,1320,10500
17977,2.02E+14,311000,4,3,2090,11645,1,0,0,3,7,1200,890,1962,0,98168,1450,9481
17978,2.01E+14,615000,3,3,1470,1152,3,0,0,3,8,1470,0,2003,0,98103,1470,1506
17979,2.01E+14,575000,3,2,2270,10136,2,0,0,3,8,2270,0,1979,0,98027,2260,9600
17980,2.01E+14,2.03E+06,4,4,4100,22798,2,0,3,5,11,2540,1560,1934,1979,98040,3880,18730
17981,2.01E+14,430000,3,2,1440,4025,1,0,0,4,6,720,720,1917,0,98126,1500,5750
17982,2.01E+14,400000,3,2,1200,4800,1,0,0,4,7,1200,0,1962,0,98007,1510,7668
17983,2.01E+14,340000,3,2,1720,10710,1,0,0,3,7,860,860,1957,0,98146,1480,10359
17984,2.02E+14,351000,1,1,930,6600,1,0,0,3,6,930,0,1924,0,98125,1590,6600
17985,2.01E+14,440000,4,3,2400,8038,2,0,0,3,8,2400,0,2002,0,98059,2040,7756
17986,2.02E+14,298000,4,3,1960,11798,2,0,0,3,8,1960,0,1999,0,98092,2360,11785
17987,2.02E+14,300000,4,2,1890,9205,1,0,0,3,8,1260,630,1964,0,98133,1430,6775
17988,2.01E+14,310000,3,2,1590,3056,2,0,0,3,7,1590,0,2001,0,98108,1540,2890
17989,2.01E+14,500000,4,3,2590,9354,2,0,0,4,9,2590,0,1993,0,98011,2730,9264
17990,2.02E+14,399900,3,1,860,1664,2,0,0,3,7,860,0,1927,0,98117,1540,4080
17991,2.01E+14,343000,3,3,1270,2509,2,0,0,3,8,1270,0,2004,0,98106,1420,2206
17992,2.01E+14,415000,2,2,1130,2191,2,0,0,3,8,1130,0,2010,0,98052,1140,1710
17993,2.01E+14,410000,3,3,1860,15457,2,0,0,3,8,1860,0,1997,0,98019,2040,14055
17994,2.02E+14,320000,2,1,1802,11225,1,0,0,3,7,1802,0,1961,0,98125,1810,7332
17995,2.01E+14,1.99E+06,5,3,4480,5000,3,0,0,5,12,3420,1060,1902,0,98112,3220,5600
17996,2.01E+14,253000,2,1,1310,7128,1,0,0,4,7,940,370,1980,0,98031,1400,7161
17997,2.01E+14,630000,3,3,2320,32772,2,0,0,3,9,2320,0,1992,0,98053,2610,33305
17998,2.02E+14,216000,2,1,1130,12500,1,0,0,4,7,1130,0,1953,0,98055,1270,10798
17999,2.02E+14,540000,3,3,2180,11100,1,0,0,3,8,1230,950,1983,0,98052,1930,12000
